timestamp,temperature_c,precipitation_mm,wind_speed_kmh,weather_condition
2024-03-01 20:00:00,14.31,0.4,5.07,Clear
2024-03-01 21:00:00,8.88,0.0,7.76,Clear
2024-03-01 22:00:00,13.95,2.29,17.89,Clear
2024-03-01 23:00:00,10.75,4.82,0.77,Clear
2024-03-02 00:00:00,12.1,3.77,16.31,Clear
2024-03-02 01:00:00,17.94,0.0,20.41,Clear
2024-03-02 02:00:00,23.35,1.26,24.85,Clear
2024-03-02 03:00:00,16.97,0.0,1.02,Clear
2024-03-02 04:00:00,9.02,0.0,28.16,Clear
2024-03-02 05:00:00,17.22,3.87,31.95,Stormy
2024-03-02 06:00:00,20.98,0.0,19.1,Clear
2024-03-02 07:00:00,11.95,0.0,4.62,Clear
2024-03-02 08:00:00,14.33,0.0,11.72,Clear
2024-03-02 09:00:00,15.07,0.0,14.52,Clear
2024-03-02 10:00:00,11.08,1.44,17.7,Clear
2024-03-02 11:00:00,18.24,4.48,15.22,Clear
2024-03-02 12:00:00,14.4,0.45,17.81,Clear
2024-03-02 13:00:00,17.1,0.0,14.09,Clear
2024-03-02 14:00:00,10.56,3.52,17.65,Clear
2024-03-02 15:00:00,12.81,6.06,10.39,Rainy
2024-03-02 16:00:00,18.61,0.0,11.62,Clear
2024-03-02 17:00:00,13.14,0.0,9.24,Clear
2024-03-02 18:00:00,23.63,2.55,34.17,Stormy
2024-03-02 19:00:00,13.0,5.87,29.64,Rainy
2024-03-02 20:00:00,16.12,0.0,20.55,Clear
2024-03-02 21:00:00,19.66,0.0,28.25,Clear
2024-03-02 22:00:00,7.91,2.89,22.98,Clear
2024-03-02 23:00:00,6.2,3.4,16.81,Clear
2024-03-03 00:00:00,7.37,1.02,0.0,Clear
2024-03-03 01:00:00,21.31,0.0,12.38,Clear
2024-03-03 02:00:00,12.24,3.98,11.65,Clear
2024-03-03 03:00:00,27.79,2.58,3.67,Clear
2024-03-03 04:00:00,12.18,0.0,0.14,Clear
2024-03-03 05:00:00,15.92,1.15,19.93,Clear
2024-03-03 06:00:00,22.71,0.0,18.25,Clear
2024-03-03 07:00:00,25.03,3.06,3.33,Clear
2024-03-03 08:00:00,25.31,0.21,7.54,Clear
2024-03-03 09:00:00,21.04,0.0,26.61,Clear
2024-03-03 10:00:00,20.12,0.9,6.22,Clear
2024-03-03 11:00:00,17.96,1.12,16.71,Clear
2024-03-03 12:00:00,18.89,3.68,13.1,Clear
2024-03-03 13:00:00,12.24,2.77,20.06,Clear
2024-03-03 14:00:00,10.91,0.53,6.44,Clear
2024-03-03 15:00:00,14.98,3.29,15.9,Clear
2024-03-03 16:00:00,14.15,2.2,16.69,Clear
2024-03-03 17:00:00,12.73,0.0,17.3,Clear
2024-03-03 18:00:00,18.48,0.63,15.79,Clear
2024-03-03 19:00:00,19.78,0.56,18.45,Clear
2024-03-03 20:00:00,15.44,2.52,36.92,Stormy
2024-03-03 21:00:00,22.39,0.0,40.61,Stormy
2024-03-03 22:00:00,9.29,0.0,8.61,Clear
2024-03-03 23:00:00,14.03,6.91,0.0,Rainy
2024-03-04 00:00:00,11.42,3.82,20.95,Clear
2024-03-04 01:00:00,5.67,0.0,16.86,Clear
2024-03-04 02:00:00,14.59,2.71,25.61,Clear
2024-03-04 03:00:00,14.39,1.36,17.85,Clear
2024-03-04 04:00:00,22.57,2.17,15.59,Clear
2024-03-04 05:00:00,18.15,1.41,26.29,Clear
2024-03-04 06:00:00,9.88,4.57,27.69,Clear
2024-03-04 07:00:00,24.27,2.04,1.13,Clear
2024-03-04 08:00:00,21.11,0.81,6.83,Clear
2024-03-04 09:00:00,17.91,4.13,13.94,Clear
2024-03-04 10:00:00,13.87,1.7,15.98,Clear
2024-03-04 11:00:00,10.2,1.36,12.74,Clear
2024-03-04 12:00:00,13.14,1.94,19.34,Clear
2024-03-04 13:00:00,20.44,0.72,24.96,Clear
2024-03-04 14:00:00,24.42,1.03,32.23,Stormy
2024-03-04 15:00:00,22.72,0.0,20.79,Clear
2024-03-04 16:00:00,12.56,0.0,6.48,Clear
2024-03-04 17:00:00,9.4,0.0,13.53,Clear
2024-03-04 18:00:00,15.7,0.0,14.25,Clear
2024-03-04 19:00:00,6.16,0.0,20.15,Clear
2024-03-04 20:00:00,16.62,0.48,18.88,Clear
2024-03-04 21:00:00,14.26,1.31,35.5,Stormy
2024-03-04 22:00:00,12.67,0.19,10.38,Clear
2024-03-04 23:00:00,7.03,0.0,18.85,Clear
2024-03-05 00:00:00,17.57,5.72,38.55,Stormy
2024-03-05 01:00:00,12.34,4.26,9.15,Clear
2024-03-05 02:00:00,9.15,2.34,16.45,Clear
2024-03-05 03:00:00,0.64,6.72,5.55,Rainy
2024-03-05 04:00:00,14.86,0.0,15.82,Clear
2024-03-05 05:00:00,23.86,6.66,7.2,Rainy
2024-03-05 06:00:00,23.31,0.0,25.47,Clear
2024-03-05 07:00:00,12.71,1.72,16.47,Clear
2024-03-05 08:00:00,11.99,0.0,5.65,Clear
2024-03-05 09:00:00,17.34,1.04,23.41,Clear
2024-03-05 10:00:00,10.01,2.16,16.8,Clear
2024-03-05 11:00:00,16.51,0.54,24.53,Clear
2024-03-05 12:00:00,18.83,3.14,3.52,Clear
2024-03-05 13:00:00,21.13,1.3,18.69,Clear
2024-03-05 14:00:00,14.5,0.0,22.73,Clear
2024-03-05 15:00:00,13.98,0.0,10.77,Clear
2024-03-05 16:00:00,10.61,3.43,2.41,Clear
2024-03-05 17:00:00,10.87,0.0,14.58,Clear
2024-03-05 18:00:00,13.87,3.75,27.28,Clear
2024-03-05 19:00:00,16.84,4.67,26.26,Clear
2024-03-05 20:00:00,19.57,0.0,10.72,Clear
2024-03-05 21:00:00,10.98,4.4,2.17,Clear
2024-03-05 22:00:00,22.46,7.18,10.69,Rainy
2024-03-05 23:00:00,13.64,1.76,10.32,Clear
2024-03-06 00:00:00,14.89,2.8,19.46,Clear
2024-03-06 01:00:00,11.26,4.11,13.95,Clear
2024-03-06 02:00:00,2.88,0.17,7.47,Clear
2024-03-06 03:00:00,19.42,1.55,26.04,Clear
2024-03-06 04:00:00,18.68,0.0,16.4,Clear
2024-03-06 05:00:00,13.59,1.42,19.35,Clear
2024-03-06 06:00:00,15.33,2.49,0.0,Clear
2024-03-06 07:00:00,17.58,2.55,0.0,Clear
2024-03-06 08:00:00,7.19,4.2,0.62,Clear
2024-03-06 09:00:00,12.35,0.0,10.19,Clear
2024-03-06 10:00:00,18.97,0.0,20.76,Clear
2024-03-06 11:00:00,8.73,6.69,0.0,Rainy
2024-03-06 12:00:00,16.47,0.55,30.93,Stormy
2024-03-06 13:00:00,8.22,1.6,16.71,Clear
2024-03-06 14:00:00,17.33,0.8,28.6,Clear
2024-03-06 15:00:00,14.82,0.0,6.14,Clear
2024-03-06 16:00:00,6.92,5.87,20.04,Rainy
2024-03-06 17:00:00,20.82,0.0,15.85,Clear
2024-03-06 18:00:00,11.33,0.0,23.18,Clear
2024-03-06 19:00:00,10.95,0.0,12.66,Clear
2024-03-06 20:00:00,16.0,0.0,19.73,Clear
2024-03-06 21:00:00,20.74,0.0,26.02,Clear
2024-03-06 22:00:00,9.92,0.0,8.49,Clear
2024-03-06 23:00:00,15.31,2.85,17.42,Clear
2024-03-07 00:00:00,17.14,0.0,0.0,Clear
2024-03-07 01:00:00,18.47,3.66,22.03,Clear
2024-03-07 02:00:00,15.88,5.2,34.55,Stormy
2024-03-07 03:00:00,13.16,3.34,2.56,Clear
2024-03-07 04:00:00,10.86,0.35,14.09,Clear
2024-03-07 05:00:00,15.43,1.42,23.8,Clear
2024-03-07 06:00:00,9.64,0.0,15.31,Clear
2024-03-07 07:00:00,0.39,0.6,16.65,Clear
2024-03-07 08:00:00,17.18,0.0,11.09,Clear
2024-03-07 09:00:00,19.52,3.08,10.72,Clear
2024-03-07 10:00:00,3.19,8.72,14.13,Rainy
2024-03-07 11:00:00,9.95,2.5,15.42,Clear
2024-03-07 12:00:00,18.1,0.0,3.19,Clear
2024-03-07 13:00:00,25.29,0.0,14.34,Clear
2024-03-07 14:00:00,15.1,1.37,30.69,Stormy
2024-03-07 15:00:00,11.36,1.26,10.81,Clear
2024-03-07 16:00:00,14.09,0.0,2.63,Clear
2024-03-07 17:00:00,21.87,1.74,13.49,Clear
2024-03-07 18:00:00,11.77,0.0,7.85,Clear
2024-03-07 19:00:00,11.0,0.0,1.62,Clear
2024-03-07 20:00:00,12.59,2.94,16.39,Clear
2024-03-07 21:00:00,10.23,0.0,7.9,Clear
2024-03-07 22:00:00,15.61,2.61,8.75,Clear
2024-03-07 23:00:00,23.12,0.0,16.53,Clear
2024-03-08 00:00:00,16.62,6.29,0.0,Rainy
2024-03-08 01:00:00,13.74,0.0,0.0,Clear
2024-03-08 02:00:00,13.54,0.33,21.71,Clear
2024-03-08 03:00:00,7.18,1.99,0.0,Clear
2024-03-08 04:00:00,19.42,0.0,5.23,Clear
2024-03-08 05:00:00,14.61,1.43,0.0,Clear
2024-03-08 06:00:00,14.1,2.73,10.14,Clear
2024-03-08 07:00:00,30.97,3.88,19.28,Clear
2024-03-08 08:00:00,16.49,3.37,16.12,Clear
2024-03-08 09:00:00,11.24,0.48,38.92,Stormy
2024-03-08 10:00:00,12.87,0.56,25.87,Clear
2024-03-08 11:00:00,20.74,8.05,5.69,Rainy
2024-03-08 12:00:00,15.57,3.85,3.03,Clear
2024-03-08 13:00:00,7.81,0.0,42.07,Stormy
2024-03-08 14:00:00,19.6,1.3,25.63,Clear
2024-03-08 15:00:00,11.66,0.0,20.89,Clear
2024-03-08 16:00:00,24.37,0.59,15.75,Clear
2024-03-08 17:00:00,20.4,0.0,17.74,Clear
2024-03-08 18:00:00,12.76,0.0,0.18,Clear
2024-03-08 19:00:00,21.41,6.43,16.57,Rainy
2024-03-08 20:00:00,15.34,2.74,15.71,Clear
2024-03-08 21:00:00,19.26,0.0,5.96,Clear
2024-03-08 22:00:00,17.42,4.65,9.61,Clear
2024-03-08 23:00:00,10.77,4.27,30.15,Stormy
2024-03-09 00:00:00,11.78,0.0,13.75,Clear
2024-03-09 01:00:00,20.15,3.15,35.71,Stormy
2024-03-09 02:00:00,13.33,0.0,0.0,Clear
2024-03-09 03:00:00,12.98,0.0,9.78,Clear
2024-03-09 04:00:00,10.22,5.5,0.0,Rainy
2024-03-09 05:00:00,17.12,0.18,2.91,Clear
2024-03-09 06:00:00,25.31,0.0,6.72,Clear
2024-03-09 07:00:00,9.66,0.81,18.15,Clear
2024-03-09 08:00:00,15.12,0.76,17.67,Clear
2024-03-09 09:00:00,22.06,4.6,8.21,Clear
2024-03-09 10:00:00,14.6,1.04,0.0,Clear
2024-03-09 11:00:00,17.26,0.0,29.78,Clear
2024-03-09 12:00:00,9.69,4.14,12.14,Clear
2024-03-09 13:00:00,17.14,1.36,3.84,Clear
2024-03-09 14:00:00,14.06,0.0,17.75,Clear
2024-03-09 15:00:00,19.93,4.46,17.04,Clear
2024-03-09 16:00:00,20.94,1.58,11.77,Clear
2024-03-09 17:00:00,27.95,1.01,16.49,Clear
2024-03-09 18:00:00,17.9,1.53,3.45,Clear
2024-03-09 19:00:00,16.63,0.0,22.6,Clear
2024-03-09 20:00:00,15.97,0.0,5.03,Clear
2024-03-09 21:00:00,13.23,1.01,8.94,Clear
2024-03-09 22:00:00,16.69,0.42,21.49,Clear
2024-03-09 23:00:00,13.52,4.82,27.04,Clear
2024-03-10 00:00:00,15.84,1.65,30.86,Stormy
2024-03-10 01:00:00,21.59,3.56,25.56,Clear
2024-03-10 02:00:00,9.97,1.03,11.76,Clear
2024-03-10 03:00:00,20.7,4.17,0.0,Clear
2024-03-10 04:00:00,21.59,2.19,29.05,Clear
2024-03-10 05:00:00,14.41,1.04,28.71,Clear
2024-03-10 06:00:00,4.39,0.96,8.28,Clear
2024-03-10 07:00:00,11.96,0.0,24.21,Clear
2024-03-10 08:00:00,21.48,2.52,11.68,Clear
2024-03-10 09:00:00,14.89,0.88,30.01,Stormy
2024-03-10 10:00:00,10.0,0.0,9.85,Clear
2024-03-10 11:00:00,12.48,4.32,34.79,Stormy
2024-03-10 12:00:00,19.2,0.0,22.86,Clear
2024-03-10 13:00:00,17.73,0.0,32.98,Stormy
2024-03-10 14:00:00,13.81,4.08,10.36,Clear
2024-03-10 15:00:00,13.17,1.95,19.05,Clear
2024-03-10 16:00:00,13.04,0.86,5.31,Clear
2024-03-10 17:00:00,10.39,1.75,23.44,Clear
2024-03-10 18:00:00,23.08,1.54,23.99,Clear
2024-03-10 19:00:00,13.39,0.0,38.97,Stormy
2024-03-10 20:00:00,21.09,0.0,19.82,Clear
2024-03-10 21:00:00,22.61,5.85,22.24,Rainy
2024-03-10 22:00:00,19.99,0.0,10.29,Clear
2024-03-10 23:00:00,12.84,0.05,20.41,Clear
2024-03-11 00:00:00,17.02,0.0,11.2,Clear
2024-03-11 01:00:00,14.88,0.74,16.16,Clear
2024-03-11 02:00:00,10.48,0.0,16.75,Clear
2024-03-11 03:00:00,16.62,2.46,11.48,Clear
2024-03-11 04:00:00,9.1,1.59,15.63,Clear
2024-03-11 05:00:00,20.94,3.32,11.25,Clear
2024-03-11 06:00:00,12.68,0.0,11.2,Clear
2024-03-11 07:00:00,16.01,0.0,25.77,Clear
2024-03-11 08:00:00,16.42,0.32,16.75,Clear
2024-03-11 09:00:00,13.71,2.37,18.47,Clear
2024-03-11 10:00:00,17.93,0.0,0.43,Clear
2024-03-11 11:00:00,12.63,3.75,19.23,Clear
2024-03-11 12:00:00,19.36,4.56,20.3,Clear
2024-03-11 13:00:00,8.27,0.0,11.02,Clear
2024-03-11 14:00:00,15.63,0.0,35.85,Stormy
2024-03-11 15:00:00,24.69,0.0,0.0,Clear
2024-03-11 16:00:00,10.0,8.9,22.84,Rainy
2024-03-11 17:00:00,11.61,0.0,22.13,Clear
2024-03-11 18:00:00,17.57,6.03,20.42,Rainy
2024-03-11 19:00:00,15.9,0.0,16.76,Clear
2024-03-11 20:00:00,16.75,0.0,20.51,Clear
2024-03-11 21:00:00,17.45,0.0,23.68,Clear
2024-03-11 22:00:00,18.17,0.0,7.74,Clear
2024-03-11 23:00:00,20.55,0.2,17.99,Clear
2024-03-12 00:00:00,17.05,0.0,13.17,Clear
2024-03-12 01:00:00,13.79,0.0,4.06,Clear
2024-03-12 02:00:00,18.36,4.48,22.17,Clear
2024-03-12 03:00:00,24.5,4.67,9.36,Clear
2024-03-12 04:00:00,14.34,3.85,0.02,Clear
2024-03-12 05:00:00,10.13,2.57,9.61,Clear
2024-03-12 06:00:00,20.54,1.28,7.01,Clear
2024-03-12 07:00:00,14.4,0.0,25.28,Clear
2024-03-12 08:00:00,4.14,0.0,16.53,Clear
2024-03-12 09:00:00,19.24,2.09,28.82,Clear
2024-03-12 10:00:00,12.32,0.0,8.33,Clear
2024-03-12 11:00:00,14.55,0.0,23.74,Clear
2024-03-12 12:00:00,16.66,4.46,43.4,Stormy
2024-03-12 13:00:00,15.95,6.7,18.56,Rainy
2024-03-12 14:00:00,18.55,2.18,23.62,Clear
2024-03-12 15:00:00,12.82,4.32,21.94,Clear
2024-03-12 16:00:00,17.57,0.26,0.78,Clear
2024-03-12 17:00:00,13.7,0.0,20.86,Clear
2024-03-12 18:00:00,18.69,2.84,18.06,Clear
2024-03-12 19:00:00,18.08,2.71,12.4,Clear
2024-03-12 20:00:00,10.32,1.22,6.16,Clear
2024-03-12 21:00:00,20.43,0.27,21.94,Clear
2024-03-12 22:00:00,12.32,3.89,5.28,Clear
2024-03-12 23:00:00,19.04,0.0,36.34,Stormy
2024-03-13 00:00:00,16.84,0.0,16.14,Clear
2024-03-13 01:00:00,24.19,0.0,2.77,Clear
2024-03-13 02:00:00,13.88,1.25,9.86,Clear
2024-03-13 03:00:00,13.25,0.0,12.22,Clear
2024-03-13 04:00:00,14.9,0.0,39.12,Stormy
2024-03-13 05:00:00,13.48,0.0,6.15,Clear
2024-03-13 06:00:00,19.0,0.22,13.84,Clear
2024-03-13 07:00:00,6.92,0.0,9.62,Clear
2024-03-13 08:00:00,9.73,1.26,19.99,Clear
2024-03-13 09:00:00,9.66,4.74,9.78,Clear
2024-03-13 10:00:00,19.75,1.41,3.61,Clear
2024-03-13 11:00:00,23.55,5.62,13.05,Rainy
2024-03-13 12:00:00,14.48,5.0,12.01,Rainy
2024-03-13 13:00:00,14.16,3.33,9.08,Clear
2024-03-13 14:00:00,15.35,1.22,9.61,Clear
2024-03-13 15:00:00,20.81,1.07,26.85,Clear
2024-03-13 16:00:00,10.36,3.29,11.8,Clear
2024-03-13 17:00:00,16.19,0.0,3.66,Clear
2024-03-13 18:00:00,19.88,0.0,10.38,Clear
2024-03-13 19:00:00,17.51,2.48,15.54,Clear
2024-03-13 20:00:00,15.95,0.0,1.64,Clear
2024-03-13 21:00:00,20.01,0.0,31.26,Stormy
2024-03-13 22:00:00,1.48,1.0,23.68,Clear
2024-03-13 23:00:00,18.39,0.71,29.3,Clear
2024-03-14 00:00:00,11.73,0.0,18.92,Clear
2024-03-14 01:00:00,5.85,1.5,0.0,Clear
2024-03-14 02:00:00,17.56,3.9,30.35,Stormy
2024-03-14 03:00:00,21.87,0.0,6.36,Clear
2024-03-14 04:00:00,14.31,4.82,7.18,Clear
2024-03-14 05:00:00,19.76,0.0,16.56,Clear
2024-03-14 06:00:00,23.06,7.35,28.78,Rainy
2024-03-14 07:00:00,21.57,0.0,25.53,Clear
2024-03-14 08:00:00,23.2,1.44,24.06,Clear
2024-03-14 09:00:00,18.71,0.0,11.88,Clear
2024-03-14 10:00:00,15.38,0.81,11.72,Clear
2024-03-14 11:00:00,6.99,1.69,18.46,Clear
2024-03-14 12:00:00,13.77,0.74,13.7,Clear
2024-03-14 13:00:00,10.78,0.0,23.89,Clear
2024-03-14 14:00:00,25.85,0.0,23.3,Clear
2024-03-14 15:00:00,14.12,4.39,20.91,Clear
2024-03-14 16:00:00,15.62,1.09,0.0,Clear
2024-03-14 17:00:00,17.76,5.62,16.28,Rainy
2024-03-14 18:00:00,15.22,0.0,13.91,Clear
2024-03-14 19:00:00,23.48,0.0,16.68,Clear
2024-03-14 20:00:00,11.89,3.45,7.46,Clear
2024-03-14 21:00:00,15.97,0.0,1.75,Clear
2024-03-14 22:00:00,11.29,0.0,19.63,Clear
2024-03-14 23:00:00,8.4,4.29,11.44,Clear
2024-03-15 00:00:00,11.94,0.0,20.75,Clear
2024-03-15 01:00:00,14.81,0.0,8.29,Clear
2024-03-15 02:00:00,12.85,6.61,29.16,Rainy
2024-03-15 03:00:00,11.54,0.0,25.01,Clear
2024-03-15 04:00:00,7.97,1.55,17.97,Clear
2024-03-15 05:00:00,14.58,1.21,12.87,Clear
2024-03-15 06:00:00,7.48,0.0,23.52,Clear
2024-03-15 07:00:00,18.8,0.2,18.93,Clear
2024-03-15 08:00:00,15.41,2.35,17.39,Clear
2024-03-15 09:00:00,7.71,2.06,25.43,Clear
2024-03-15 10:00:00,13.45,3.71,29.27,Clear
2024-03-15 11:00:00,11.24,0.0,2.48,Clear
2024-03-15 12:00:00,16.6,3.14,4.5,Clear
2024-03-15 13:00:00,21.7,0.0,7.2,Clear
2024-03-15 14:00:00,5.62,0.0,0.0,Clear
2024-03-15 15:00:00,15.58,0.0,14.37,Clear
2024-03-15 16:00:00,14.2,0.0,21.0,Clear
2024-03-15 17:00:00,18.36,4.03,14.79,Clear
2024-03-15 18:00:00,16.07,0.0,9.66,Clear
2024-03-15 19:00:00,11.24,1.82,26.26,Clear
2024-03-15 20:00:00,13.4,0.2,16.41,Clear
2024-03-15 21:00:00,11.02,0.69,18.43,Clear
2024-03-15 22:00:00,20.38,5.09,26.54,Rainy
2024-03-15 23:00:00,15.11,0.0,13.77,Clear
2024-03-16 00:00:00,24.51,2.83,35.6,Stormy
2024-03-16 01:00:00,14.7,1.11,10.52,Clear
2024-03-16 02:00:00,11.46,0.54,34.98,Stormy
2024-03-16 03:00:00,7.43,7.9,5.25,Rainy
2024-03-16 04:00:00,5.98,0.0,20.17,Clear
2024-03-16 05:00:00,7.08,4.87,8.57,Clear
2024-03-16 06:00:00,16.34,2.97,26.2,Clear
2024-03-16 07:00:00,17.54,0.0,10.22,Clear
2024-03-16 08:00:00,7.09,5.89,17.91,Rainy
2024-03-16 09:00:00,19.48,0.0,8.49,Clear
2024-03-16 10:00:00,12.58,0.0,24.37,Clear
2024-03-16 11:00:00,15.73,0.0,8.44,Clear
2024-03-16 12:00:00,23.06,2.24,31.83,Stormy
2024-03-16 13:00:00,19.48,0.0,5.04,Clear
2024-03-16 14:00:00,13.66,2.3,1.54,Clear
2024-03-16 15:00:00,10.54,0.44,24.52,Clear
2024-03-16 16:00:00,4.24,0.0,9.08,Clear
2024-03-16 17:00:00,11.4,2.17,14.93,Clear
2024-03-16 18:00:00,13.94,0.19,11.78,Clear
2024-03-16 19:00:00,10.06,0.0,1.87,Clear
2024-03-16 20:00:00,14.34,9.4,14.23,Rainy
2024-03-16 21:00:00,15.38,0.0,27.65,Clear
2024-03-16 22:00:00,13.88,0.0,25.03,Clear
2024-03-16 23:00:00,11.75,0.0,17.32,Clear
2024-03-17 00:00:00,15.84,0.0,26.12,Clear
2024-03-17 01:00:00,17.21,3.48,4.4,Clear
2024-03-17 02:00:00,9.55,1.96,11.75,Clear
2024-03-17 03:00:00,22.05,2.2,18.96,Clear
2024-03-17 04:00:00,14.51,0.0,13.7,Clear
2024-03-17 05:00:00,15.09,0.16,12.53,Clear
2024-03-17 06:00:00,18.54,0.0,2.99,Clear
2024-03-17 07:00:00,16.17,0.76,0.0,Clear
2024-03-17 08:00:00,19.77,3.51,23.18,Clear
2024-03-17 09:00:00,16.44,2.01,17.43,Clear
2024-03-17 10:00:00,11.94,2.5,24.02,Clear
2024-03-17 11:00:00,16.81,2.5,10.63,Clear
2024-03-17 12:00:00,9.28,3.65,7.87,Clear
2024-03-17 13:00:00,15.54,1.86,15.07,Clear
2024-03-17 14:00:00,14.83,2.08,23.54,Clear
2024-03-17 15:00:00,13.96,4.57,12.69,Clear
2024-03-17 16:00:00,14.36,0.0,23.02,Clear
2024-03-17 17:00:00,5.59,0.0,4.94,Clear
2024-03-17 18:00:00,12.26,0.0,13.39,Clear
2024-03-17 19:00:00,15.46,1.55,14.3,Clear
2024-03-17 20:00:00,15.8,0.0,27.26,Clear
2024-03-17 21:00:00,9.86,2.39,17.08,Clear
2024-03-17 22:00:00,21.33,0.67,32.46,Stormy
2024-03-17 23:00:00,10.67,4.4,1.52,Clear
2024-03-18 00:00:00,19.85,0.0,16.3,Clear
2024-03-18 01:00:00,17.14,0.39,16.79,Clear
2024-03-18 02:00:00,11.77,4.37,21.2,Clear
2024-03-18 03:00:00,23.88,5.15,6.87,Rainy
2024-03-18 04:00:00,9.03,0.0,31.84,Stormy
2024-03-18 05:00:00,19.6,1.55,15.13,Clear
2024-03-18 06:00:00,20.0,1.88,4.13,Clear
2024-03-18 07:00:00,11.65,2.12,14.84,Clear
2024-03-18 08:00:00,21.96,0.21,11.87,Clear
2024-03-18 09:00:00,13.75,4.84,42.83,Stormy
2024-03-18 10:00:00,16.44,0.0,25.5,Clear
2024-03-18 11:00:00,16.3,0.0,15.5,Clear
2024-03-18 12:00:00,14.33,2.34,13.88,Clear
2024-03-18 13:00:00,19.05,2.37,24.51,Clear
2024-03-18 14:00:00,18.97,5.06,24.99,Rainy
2024-03-18 15:00:00,6.26,4.59,0.0,Clear
2024-03-18 16:00:00,21.52,0.14,21.43,Clear
2024-03-18 17:00:00,6.69,4.9,15.28,Clear
2024-03-18 18:00:00,20.16,0.0,1.89,Clear
2024-03-18 19:00:00,20.63,3.79,23.8,Clear
2024-03-18 20:00:00,9.55,6.43,37.46,Stormy
2024-03-18 21:00:00,12.95,4.64,20.57,Clear
2024-03-18 22:00:00,9.47,1.32,26.0,Clear
2024-03-18 23:00:00,13.93,0.0,33.04,Stormy
2024-03-19 00:00:00,13.46,0.0,6.7,Clear
2024-03-19 01:00:00,18.9,1.93,0.0,Clear
2024-03-19 02:00:00,21.55,0.0,21.57,Clear
2024-03-19 03:00:00,21.98,0.0,12.52,Clear
2024-03-19 04:00:00,12.19,0.0,1.26,Clear
2024-03-19 05:00:00,13.95,0.0,14.22,Clear
2024-03-19 06:00:00,6.58,0.92,22.28,Clear
2024-03-19 07:00:00,10.97,1.82,13.51,Clear
2024-03-19 08:00:00,19.82,0.0,7.13,Clear
2024-03-19 09:00:00,23.08,4.21,12.76,Clear
2024-03-19 10:00:00,8.83,0.38,14.81,Clear
2024-03-19 11:00:00,12.04,0.0,0.0,Clear
2024-03-19 12:00:00,14.87,1.68,13.57,Clear
2024-03-19 13:00:00,16.4,6.89,1.56,Rainy
2024-03-19 14:00:00,10.95,2.01,21.59,Clear
2024-03-19 15:00:00,17.12,0.0,0.0,Clear
2024-03-19 16:00:00,12.63,0.0,25.13,Clear
2024-03-19 17:00:00,14.93,0.34,10.91,Clear
2024-03-19 18:00:00,17.73,1.7,9.57,Clear
2024-03-19 19:00:00,15.03,0.0,17.94,Clear
2024-03-19 20:00:00,12.82,0.0,6.34,Clear
2024-03-19 21:00:00,14.45,0.0,17.79,Clear
2024-03-19 22:00:00,14.56,5.36,7.68,Rainy
2024-03-19 23:00:00,13.15,5.3,9.43,Rainy
2024-03-20 00:00:00,13.71,0.0,19.05,Clear
2024-03-20 01:00:00,22.99,3.02,3.61,Clear
2024-03-20 02:00:00,17.8,0.0,2.36,Clear
2024-03-20 03:00:00,13.52,5.21,17.48,Rainy
2024-03-20 04:00:00,18.48,1.74,14.73,Clear
2024-03-20 05:00:00,13.33,3.85,16.69,Clear
2024-03-20 06:00:00,20.87,0.0,18.28,Clear
2024-03-20 07:00:00,16.85,3.03,15.57,Clear
2024-03-20 08:00:00,14.46,0.98,21.08,Clear
2024-03-20 09:00:00,17.24,3.56,15.97,Clear
2024-03-20 10:00:00,7.15,3.74,0.0,Clear
2024-03-20 11:00:00,9.37,1.2,0.0,Clear
2024-03-20 12:00:00,9.03,0.0,34.28,Stormy
2024-03-20 13:00:00,15.71,3.34,15.0,Clear
2024-03-20 14:00:00,23.66,0.82,24.5,Clear
2024-03-20 15:00:00,26.16,0.0,11.54,Clear
2024-03-20 16:00:00,18.19,0.0,14.42,Clear
2024-03-20 17:00:00,17.5,0.0,10.47,Clear
2024-03-20 18:00:00,5.99,0.0,39.66,Stormy
2024-03-20 19:00:00,12.29,4.31,17.53,Clear
2024-03-20 20:00:00,11.06,1.53,9.65,Clear
2024-03-20 21:00:00,11.9,0.0,0.0,Clear
2024-03-20 22:00:00,14.16,3.41,34.74,Stormy
2024-03-20 23:00:00,12.64,0.0,13.37,Clear
2024-03-21 00:00:00,5.1,1.29,22.44,Clear
2024-03-21 01:00:00,18.74,0.46,23.56,Clear
2024-03-21 02:00:00,9.64,3.34,10.37,Clear
2024-03-21 03:00:00,16.2,0.0,21.72,Clear
2024-03-21 04:00:00,25.37,0.0,8.96,Clear
2024-03-21 05:00:00,10.4,0.0,5.1,Clear
2024-03-21 06:00:00,2.35,0.22,26.64,Clear
2024-03-21 07:00:00,13.57,4.63,13.42,Clear
2024-03-21 08:00:00,20.5,0.0,20.19,Clear
2024-03-21 09:00:00,24.79,0.0,19.11,Clear
2024-03-21 10:00:00,8.85,3.62,21.38,Clear
2024-03-21 11:00:00,17.48,4.21,0.0,Clear
2024-03-21 12:00:00,12.67,0.73,9.15,Clear
2024-03-21 13:00:00,14.47,3.05,11.76,Clear
2024-03-21 14:00:00,28.22,0.0,6.69,Clear
2024-03-21 15:00:00,7.49,5.13,19.29,Rainy
2024-03-21 16:00:00,16.27,7.45,26.87,Rainy
2024-03-21 17:00:00,17.34,2.56,28.45,Clear
2024-03-21 18:00:00,20.43,0.0,11.61,Clear
